,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度
1507,磺港路121~150號,27.81,18.0,4,2,228.83999999999997,4,2,2,1,39500000,193004,RPXNMLPKRHPFFEA86DA,1,1,1,109,593858.4615384615,85.56923076923076,704.1230769230768,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1508,磺港路121~150號,27.83,18.0,4,2,267.01,4,2,2,1,51880000,244296,RPOOMLPKRHPFFEA68DA,1,1,2,109,751680.0,85.63076923076922,821.5692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1509,明德路271~300號,11.89,9.0,4,36,101.11,3,2,2,1,12650000,125111,RPXOMLLLQHPFFEA56DA,1,1,0,109,384956.92307692306,36.58461538461538,311.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1146732,121.5222904
1510,奇岩路241巷7弄1~30號,140.33,5.0,4,2,293.02,4,1,2,1,42580000,160784,RPPNMLLKQHPFFEA28EA,1,1,2,109,494720.0,431.7846153846154,901.5999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1289302,121.5103225
1511,文林北路1~30號,44.58,14.0,4,8,193.59,3,2,2,1,34550000,178470,RPXOMLRKRHPFFEA27EA,2,1,0,109,549138.4615384615,137.16923076923075,595.6615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.107567,121.5143293
1512,北投路一段61~90號,15.99,13.0,4,12,139.20999999999998,3,2,2,1,22680000,162931,RPOPMLRKRHPFFEA09EA,2,1,1,109,501326.1538461538,49.199999999999996,428.33846153846144,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1255309,121.5008774
1513,尊賢街211~240號,44.41,12.0,4,1,258.5,3,1,2,1,35622900,176493,RPQPMLRKRHPFFEA66EA,1,1,2,106,543055.3846153846,136.64615384615382,795.3846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1154624,121.5078805
1514,尊賢街249巷1~30號,0.0,4.0,4,44,131.0,3,2,2,0,5800000,44275,RPPNMLRKRHPFFEA98EA,0,1,0,109,136230.76923076922,0.0,403.07692307692304,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1175581,121.5066649
1515,文化三路151~180號,36.6,7.0,4,35,115.3,3,2,2,1,13920000,120729,RPTNMLRKRHPFFEA76EA,2,1,0,109,371473.8461538461,112.61538461538461,354.7692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1404883,121.4989677
1516,溫泉路37巷1~30號,18.09,13.0,4,16,109.31,2,1,1,1,12800000,117098,RPUNMLRKRHPFFEA86EA,2,2,1,109,360301.53846153844,55.66153846153846,336.33846153846156,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1344321,121.5026609
1517,明德路271~300號,47.47,7.0,4,27,228.37,4,2,2,0,32000000,140123,RPWNMLRKRHPFFEA07EA,1,2,1,109,431147.6923076923,146.06153846153845,702.6769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1146732,121.5222904
1518,公路250巷1~30號,23.0,3.0,3,52,51.25,2,1,1,0,3560000,69463,RPQNMLSKRHPFFEA56EA,1,1,0,109,213732.3076923077,70.76923076923077,157.69230769230768,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,None,None
1519,泉源路31~60號,12.35,13.0,4,21,93.19,2,1,1,1,8720000,93572,RPQPMLSKRHPFFEA76EA,1,1,1,109,287913.8461538461,38.0,286.73846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415
1520,永興路一段31~60號,16.0,5.0,4,44,77.57,3,2,1,0,8300000,107000,RPPNMLMKRHPFFEA38DA,1,1,0,109,329230.7692307692,49.230769230769226,238.67692307692306,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.139286,121.5000162
1521,三合街一段82巷31~60號,38.42,9.0,4,5,271.48,3,2,2,1,42000000,154708,RPSNMLSKRHPFFEA66DA,1,1,2,109,476024.6153846154,118.21538461538462,835.323076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1280398,121.50474
1522,富貴一路5巷1~30號,28.53,7.0,4,13,160.21,3,2,2,1,29500000,184133,RPWNMLSKRHPFFEA07DA,1,1,1,109,566563.0769230769,87.78461538461538,492.95384615384614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1146634,121.523761
1523,榮華三路1~30號,18.2,5.0,4,29,60.83,1,1,1,0,14975000,246178,RPXNMLSKRHPFFEA17DA,1,1,0,109,757470.7692307692,55.99999999999999,187.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1135882,121.5245563
1524,泉源路31~60號,19.69,11.0,4,36,147.98,3,2,2,1,13200000,89207,RPQNMLLLRHPFFEA48DA,2,1,0,109,274483.07692307694,60.58461538461539,455.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415
1525,大屯路21巷1~30號,28.0,3.0,3,52,68.64,3,1,1,0,1320000,19231,RPXNMLLLRHPFFEA56DA,1,1,0,109,59172.30769230769,86.15384615384615,211.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1433061,121.5002225
1526,建民路151~180號,13.06,7.0,4,45,60.36,1,1,1,1,12500000,207091,RPXPMLLKRHPFFEA66DA,1,1,0,109,637203.0769230769,40.184615384615384,185.72307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1100627,121.5180402
1527,溫泉路61~90號,3.49,7.0,4,40,26.5,0,1,1,1,2880000,108679,RPWNMLKKRHPFFEA88DA,1,1,0,109,334396.92307692306,10.73846153846154,81.53846153846153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1350897,121.5047225
1528,公路161巷1~30號,125.64,5.0,4,6,272.9,4,2,3,1,36500000,153454,RPQNMLSJRHPFFEA98DA,2,1,2,109,472166.1538461538,386.58461538461535,839.6923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1291524,121.5063462
1529,民族街61~90號,15.75,4.0,4,49,47.95,4,2,2,0,5000000,104275,RPRPMLSKQHPFFEA66DA,1,1,0,109,320846.1538461538,48.46153846153846,147.53846153846155,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.9018018,121.0445831
1530,中和街20巷1~30號,5.53,13.0,4,15,42.6,1,1,1,1,7000000,164319,RPWOMLLLRHPFFEA66EA,3,1,0,109,505596.92307692306,17.015384615384615,131.07692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.137912,121.5033661
1531,石牌路二段315巷28弄1~30號,10.07,5.0,4,29,41.43000000000001,1,1,1,1,5880000,141926,RPPPMLLLRHPFFEA68EA,1,1,0,109,436695.3846153846,30.984615384615385,127.4769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1233097,121.5219929
1532,中央北路四段583巷11弄31~60號,32.38,4.0,4,37,90.01,3,2,1,0,9100000,101100,RPQPMLLLRHPFFEA78EA,1,1,0,109,311076.92307692306,99.63076923076923,276.95384615384614,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1252709,121.466156
1533,石牌路二段315巷34弄1~30號,10.2,7.0,4,2,40.400000000000006,1,1,1,1,8900000,220297,RPSPMLLLRHPFFEA98EA,1,1,0,109,677836.923076923,31.38461538461538,124.30769230769232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1238688,121.5222642
1534,石牌路二段315巷34弄31~60號,10.3,7.0,4,2,41.980000000000004,1,1,1,1,8800000,209624,RPTPMLLLRHPFFEA09EA,1,1,0,109,644996.923076923,31.692307692307693,129.16923076923078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1235741,121.5241379
1535,西安街一段313巷6弄1~30號,30.75,4.0,4,49,82.33,3,2,1,0,17850000,216810,RPXNMLLLRHPFFEA66EA,2,1,0,109,667107.6923076923,94.61538461538461,253.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1128893,121.515727
1536,崇仰一路1~30號,476.91,2.0,3,52,250.24,6,4,6,1,65000000,259751,RPPPMLSKRHPFFEA66EA,2,1,1,109,799233.8461538461,1467.4153846153847,769.9692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.126819,121.513749
1537,承德路七段342巷1~30號,41.75,4.0,4,45,108.72,3,2,2,0,12000000,110375,RPVOMLSKRHPFFEA17EA,1,1,0,109,339615.3846153846,128.46153846153845,334.5230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1173821,121.504382
1538,致遠三路147巷1~30號,93.05,2.0,3,48,126.7,7,4,2,0,23500000,185478,RPPOMLMLRHPFFEA68EA,1,1,0,109,570701.5384615385,286.30769230769226,389.84615384615387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1215721,121.5094209
1539,中和街1~30號,12.46,17.0,4,21,102.74,3,2,2,1,16600000,161573,RPTNMLMLRHPFFEA98EA,4,1,0,109,497147.6923076923,38.33846153846154,316.1230769230769,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1453581,121.4946928
1540,石牌路二段348巷1~30號,33.22,9.0,4,27,167.97,3,2,2,1,23460000,139668,RPUNMLMLRHPFFEA09EA,1,1,1,109,429747.6923076923,102.21538461538461,516.8307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1230468,121.5250022
1541,三合街一段82巷121~150號,32.44,9.0,4,2,194.81,3,2,2,1,33000000,169396,RPVNMLMLRHPFFEA56EA,1,1,1,109,521218.4615384615,99.8153846153846,599.4153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1298463,121.5040032
1542,磺港路121~150號,24.36,18.0,4,2,205.22,3,2,2,1,33680000,187249,RPQPMLPKRHPFFEA98DA,1,1,1,109,576150.7692307692,74.95384615384614,631.4461538461538,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1543,磺港路121~150號,30.98,18.0,4,2,288.6,4,2,2,1,48680000,203901,RPSPMLPKRHPFFEA56DA,1,1,2,109,627387.6923076923,95.32307692307693,888.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1544,磺港路121~150號,30.95,18.0,4,2,250.43,4,2,2,1,41000000,181381,RPVOMLPKRHPFFEA76DA,1,1,1,109,558095.3846153846,95.23076923076923,770.5538461538462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1545,磺港路121~150號,24.36,18.0,4,2,205.22,3,2,2,1,34800000,191559,RPQOMLPKRHPFFEA88DA,1,1,1,109,589412.3076923076,74.95384615384614,631.4461538461538,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1546,三合街一段117巷61~90號,22.02,9.0,4,1,88.34,2,2,1,1,16800000,190174,RPTRMLOKRHPFFEA76DA,1,1,0,109,585150.7692307692,67.75384615384615,271.81538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
1547,三合街一段117巷61~90號,23.76,9.0,4,1,135.32,2,2,1,1,20430000,191570,RPWQMLOKRHPFFEA96DA,1,1,1,108,589446.1538461539,73.1076923076923,416.36923076923074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
1548,三合街一段117巷61~90號,23.66,9.0,4,1,94.89,2,2,1,1,18700000,197070,RPORMLOKRHPFFEA88DA,1,1,0,108,606369.2307692308,72.8,291.96923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
1549,三合街一段117巷61~90號,23.66,9.0,4,1,94.89,2,2,1,1,18650000,196543,RPRRMLOKRHPFFEA56DA,1,1,0,109,604747.6923076923,72.8,291.96923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
1550,三合街一段31~60號,21.64,10.0,4,4,153.25,2,1,1,1,27900000,232882,RPQOMLLLRHPFFEA58DA,1,1,1,109,716560.0,66.58461538461539,471.53846153846155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756
1551,明德路301~330號,39.48,5.0,4,36,115.42,2,2,1,0,16200000,140357,RPQNMLMLRHPFFEA58DA,1,1,0,109,431867.6923076923,121.47692307692306,355.1384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1152537,121.5210678
1552,復興一路31~60號,53.2,2.0,3,45,53.11,5,3,3,0,5050000,95086,RPWOMLPLRHPFFEA07EA,4,1,0,109,292572.3076923077,163.6923076923077,163.4153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.629075,120.30784
1553,中央南路二段1~30號,17.8,13.0,4,13,134.47,3,2,2,1,17530000,142805,RPVOMLNLRHPFFEA76EA,1,1,1,109,439400.0,54.76923076923077,413.75384615384615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1260487,121.5005871
1554,立功街165巷1~30號,53.49,10.0,4,5,346.65,0,0,0,1,38200000,120980,RPQPMLNLRHPFFEA98EA,1,1,2,109,372246.1538461538,164.58461538461538,1066.6153846153845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1252552,121.4731252
1555,泉源路31~60號,14.27,10.0,4,23,70.92,2,2,1,1,8300000,117033,RPWPMLNLRHPFFEA96EA,1,1,0,109,360101.53846153844,43.90769230769231,218.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.136727,121.50415
1556,中央北路二段301~330號,82.0,1.0,3,56,40.47,0,0,0,0,31300000,773412,RPUNMLOLRHPFFEA66EA,1,1,0,109,2379729.2307692305,252.3076923076923,124.52307692307691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.138283,121.489781
1557,中央北路二段320巷2弄1~30號,89.0,,3,56,40.06,0,0,0,0,32570000,813030,RPVNMLOLRHPFFEA76EA,1,1,0,109,2501630.769230769,273.8461538461538,123.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1385865,121.4896873
1558,三合街一段82巷61~90號,41.93,8.0,4,6,250.51,4,2,2,1,41200000,187029,RPXPMLLLRHPFFEA86EA,1,1,1,109,575473.8461538461,129.01538461538462,770.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1280398,121.50474
1559,新市街24巷31~60號,111.17,,3,57,71.31,0,0,0,0,69809710,978961,RPTOMLNLRHPFFEA56EA,3,1,0,109,3012187.692307692,342.0615384615385,219.41538461538462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1315512,121.5032219
1560,清江路25巷61~90號,25.75,5.0,4,38,160.2,4,2,2,0,14800000,92385,RPQPMLOLRHPFFEA09EA,6,1,0,109,284261.53846153844,79.23076923076923,492.92307692307685,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1316339,121.502925
1561,溫泉路68巷1~30號,29.7,5.0,4,40,148.59,5,2,2,0,2560000,17229,RPRPMLSKRHPFFEA86EA,1,2,0,109,53012.30769230769,91.38461538461537,457.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.13505,121.505204
1562,同德街44巷1~30號,29.08,5.0,4,37,102.92999999999999,2,2,1,1,13000000,126299,RPSOMLOJRHPFFEA88DA,1,1,0,109,388612.3076923077,89.47692307692307,316.7076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1242186,121.5283818
1563,溫泉路58巷1~30號,29.37,5.0,4,41,121.22,3,2,2,0,8000000,65996,RPVNMLLLRHPFFEA98DA,1,1,0,109,203064.61538461538,90.36923076923077,372.9846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1341373,121.5040508
1564,光明路151~180號,6.53,11.0,4,11,74.12,2,2,1,1,13500000,182137,RPPOMLOLRHPFFEA78DA,1,1,0,109,560421.5384615385,20.092307692307692,228.06153846153848,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.6252035,120.3597418
1565,光明路181~210號,2.86,14.0,4,16,41.36,1,1,1,1,5650000,136605,RPPOMLPLRHPFFEA88DA,1,1,1,109,420323.07692307694,8.799999999999999,127.26153846153845,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1357587,121.5029471
1566,杏林一路1~30號,38.9,5.0,4,41,118.89,3,2,2,0,10050000,84532,RPVNMLSLQHPFFEA96DA,2,1,0,109,260098.46153846153,119.69230769230768,365.81538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.140844,121.497622
1567,溫泉路121~150號,33.91,5.0,4,38,126.13,3,2,2,0,10600000,84040,RPRNMLQLRHPFFEA56EA,2,1,0,109,258584.61538461538,104.33846153846153,388.09230769230766,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1367187,121.5122844
1568,天母西路117巷31~60號,69.55,8.0,4,9,371.68,3,2,2,1,62880000,208703,RPXOMLPLRHPFFEA17EA,1,1,2,109,642163.0769230769,213.99999999999997,1143.6307692307691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1213653,121.524526
1569,天母西路117巷31~60號,74.23,8.0,4,9,390.89,1,2,4,1,66000000,205656,RPOPMLPLRHPFFEA98EA,1,1,2,109,632787.6923076923,228.4,1202.7384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1213653,121.524526
1570,永興路二段31~60號,19.38,10.0,4,7,116.77,3,2,2,1,16800000,148051,RPXNMLPLRHPFFEA07EA,1,1,1,109,455541.53846153844,59.630769230769225,359.29230769230765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1400235,121.5018353
1571,中央南路二段1~30號,13.71,13.0,4,13,109.22,2,2,1,1,14680000,145868,RPOPMLQLRHPFFEA09EA,1,1,1,109,448824.6153846154,42.184615384615384,336.0615384615384,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1260487,121.5005871
1572,公路167巷1~30號,145.44,15.0,4,25,276.96,4,2,2,1,32680000,117995,RPQPMLQLRHPFFEA66EA,3,1,1,109,363061.53846153844,447.5076923076923,852.1846153846153,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,None,None
1573,義理街49巷1~30號,18.5,4.0,4,46,50.7,4,0,2,0,3915592,77231,RPUOMLKMRHPFFEA09EA,2,1,0,109,237633.84615384616,56.92307692307692,156.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1169356,121.5154865
1574,文化三路151~180號,30.92,10.0,4,2,162.78,2,2,2,1,22500000,138223,RPSPMLPLRHPFFEA76EA,1,1,1,109,425301.53846153844,95.13846153846154,500.86153846153843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1404883,121.4989677
1575,中央北路四段515巷31~60號,26.7,14.0,4,8,112.13,0,0,0,1,13980000,124677,RPSNMLQLRHPFFEA66EA,1,1,0,109,383621.53846153844,82.15384615384615,345.01538461538456,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1270106,121.4691993
1576,磺港路121~150號,39.11,14.0,4,7,335.17999999999995,3,2,2,1,44680000,133302,RPUNMLQLRHPFFEA76DA,1,1,3,109,410160.0,120.33846153846153,1031.3230769230768,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1577,稻香路161巷1~30號,11.9,11.0,4,17,61.34,1,1,1,1,6900000,112488,RPOQMLPLRHPFFEA98DA,1,1,0,109,346116.92307692306,36.61538461538461,188.73846153846154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1422003,121.4890425
1578,泉源路31~60號,53.84,19.0,4,5,404.95,2,2,2,1,55580000,168891,RPTOMLRKRHPFFEA76DA,1,1,4,109,519664.6153846154,165.66153846153847,1246.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415
1579,行義路186巷31~60號,18.75,6.0,4,35,79.39,2,2,1,1,10080000,126968,RPQNMLSLRHPFFEA56DA,2,1,0,109,390670.7692307692,57.69230769230769,244.27692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1331008,121.529663
1580,中山路1~30號,8.27,8.0,4,43,47.08,1,1,1,1,6360000,135089,RPTNMLSLRHPFFEA86DA,1,1,0,109,415658.4615384615,25.446153846153845,144.86153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.9607109,121.412019
1581,磺港路121~150號,28.29,14.0,4,7,226.95999999999998,4,2,2,1,29000000,127776,RPVPMLQLRHPFFEA07DA,1,1,2,109,393156.92307692306,87.04615384615384,698.3384615384615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223
1582,行義路154巷1~30號,23.34,8.0,4,40,136.22000000000003,3,2,2,1,14250000,104610,RPWOMLSLRHPFFEA27DA,2,1,0,109,321876.92307692306,71.81538461538462,419.1384615384616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1305259,121.5299129
1583,大同街151~180號,25.5,4.0,4,48,55.13,2,1,1,0,7000000,126973,RPOOMLSLRHPFFEA56EA,1,1,0,109,390686.1538461538,78.46153846153845,169.63076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24.1781361,120.5877539
1584,洲美街211~240號,4711.66,2.0,4,39,205.06,5,2,2,0,213790000,1042573,RPQNMLTLRHPFFEA76EA,3,1,0,109,3207916.923076923,14497.415384615384,630.9538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.099025,121.500631
1585,石牌路二段315巷34弄1~30號,30.22,5.0,4,41,104.78,3,2,2,0,12000000,114526,RPRNMLTLRHPFFEA86EA,1,1,0,109,352387.6923076923,92.98461538461538,322.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1238688,121.5222642
1586,知行路316巷18弄1~30號,24.83,5.0,4,39,84.68,3,1,1,0,6500000,76760,RPXNMLTLRHPFFEA47EA,2,1,0,109,236184.61538461538,76.39999999999999,260.55384615384617,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1224029,121.4680264
1587,同德街44巷1~30號,27.61,5.0,4,37,97.22999999999999,3,2,2,0,11000000,113122,RPTOMLKMRHPFFEA98EA,1,1,0,109,348067.6923076923,84.95384615384614,299.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1242186,121.5283818
1588,中山路1~30號,5.33,8.0,4,40,39.190000000000005,1,0,1,1,3800000,96964,RPOPMLQJQHPFFEA78EA,1,1,0,109,298350.76923076925,16.4,120.58461538461539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.9607109,121.412019
1589,義理街1~30號,16.75,8.0,4,23,82.38,3,1,1,1,8000000,97111,RPXOMLTLRHPFFEA47DA,1,1,0,109,298803.07692307694,51.53846153846154,253.47692307692304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1160014,121.5148778
1590,石牌路二段331~360號,36.11,9.0,4,26,177.02,3,2,2,1,27800000,157044,RPWNMLTLRHPFFEA27DA,1,1,1,109,483212.3076923077,111.1076923076923,544.6769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1225335,121.5242625
1591,三合街一段117巷61~90號,33.35,9.0,4,1,133.76999999999998,3,2,2,1,25500000,190626,RPPQMLSKRHPFFEA66DA,1,1,0,109,586541.5384615385,102.61538461538461,411.5999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
1592,中央北路二段42巷17弄1~30號,24.15,5.0,4,24,69.63,2,2,1,0,5000000,71808,RPSNMLRKRHPFFEA56DA,1,1,0,109,220947.6923076923,74.3076923076923,214.24615384615382,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1378852,121.4956101
1593,三合街一段117巷61~90號,23.76,9.0,4,1,135.32,2,2,1,1,20500000,192835,RPSRMLOKRHPFFEA66DA,1,1,1,109,593338.4615384615,73.1076923076923,416.36923076923074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
1594,三合街一段117巷61~90號,23.66,9.0,4,1,94.89,2,2,1,1,17650000,186005,RPPRMLOKRHPFFEA98DA,1,1,0,109,572323.0769230769,72.8,291.96923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064
1595,清江路181~210號,43.83,5.0,4,23,153.56,4,2,2,1,22500000,146523,RPSPMLNJRHPFFEA88DA,1,1,1,109,450840.0,134.86153846153846,472.4923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1279177,121.5019527
1596,石牌路二段315巷31~60號,44.64,11.0,4,8,225.5,3,2,2,1,33200000,147228,RPTPMLKMRHPFFEA98DA,1,1,1,109,453009.23076923075,137.35384615384615,693.8461538461538,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1236626,121.5219701
1597,中和街502巷13弄1~30號,32.71,4.0,4,46,92.5,3,2,1,0,8350000,90270,RPPNMLMJIIPFFEA47DA,1,1,0,109,277753.8461538461,100.64615384615385,284.6153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1473807,121.494271
1598,富貴一路5巷1~30號,28.46,7.0,4,13,160.21,3,2,2,1,31000000,193496,RPROMLTLRHPFFEA96EA,1,1,1,109,595372.3076923076,87.56923076923077,492.95384615384614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1146634,121.523761
1599,中和街398巷5弄1~30號,44.66,10.0,4,26,104.66999999999999,2,1,2,1,10970000,104806,RPPOMLKMRHPFFEA58EA,4,2,0,109,322480.0,137.4153846153846,322.0615384615384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.14381,121.4985249
1600,光明路181~210號,2.59,14.0,4,16,24.73,1,0,1,1,3998888,161702,RPPPMLKMRHPFFEA68EA,1,1,0,109,497544.6153846154,7.9692307692307685,76.09230769230768,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1357587,121.5029471
1601,天母北路105巷15弄1~30號,17.73,11.0,4,26,62.199999999999996,1,2,1,1,10220000,164309,RPPOMLPJIIPFFEA97EA,1,1,0,109,505566.1538461538,54.55384615384615,191.38461538461536,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1240632,121.5273514
